test,shuffle_id,r_null
pc1_period,119,-0.1201068776635601
pc1_period,120,0.05602555455783671
pc1_period,121,-0.03275346167491738
pc1_period,122,0.012173718230155822
pc1_period,123,0.06423308307842471
pc1_period,124,-0.22807626372295348
pc1_period,125,-0.10066880680009044
pc1_period,126,-0.051081695239920566
pc1_period,127,0.05712301233030512
pc1_period,128,0.06416130013236485
pc1_period,129,-0.002219970184466733
pc1_period,130,0.22421998986220137
pc1_period,131,0.11133045406459494
pc1_period,132,-0.06138558704949688
pc1_period,133,0.15627254317024072
pc1_period,134,-0.15681825971114255
pc1_period,135,0.059564679340156315
pc1_period,136,0.14062109681232218
pc1_period,137,-0.028216129016426318
pc1_period,138,-0.04284214631941377
pc1_period,139,0.13740571519241926
pc1_period,140,0.06286551780844343
pc1_period,141,-0.011540272837130876
pc1_period,142,0.031135169646277387
pc1_period,143,0.04366466450358539
pc1_period,144,0.04796063516180594
pc1_period,145,0.15380947639428943
pc1_period,146,0.1240105147327888
pc1_period,147,0.00951611584813848
pc1_period,148,-0.11248190649565243
pc1_period,149,0.0037609923322535206
pc1_period,150,0.08397466424766513
pc1_period,151,0.05506869962981036
pc1_period,152,-0.0577027653735763
pc1_period,153,-0.07295565589894709
pc1_period,154,-0.1816853268195264
pc1_period,155,-0.017833155820092976
pc1_period,156,-0.10229653612367631
pc1_period,157,0.07644361851787215
pc1_period,158,0.06708530453210697
pc1_period,159,-0.024054792105431367
pc1_period,160,-0.06078744037800236
pc1_period,161,0.07278779844776971
pc1_period,162,-0.11507936278842162
pc1_period,163,0.11303365797681418
pc1_period,164,-0.2044668128620357
pc1_period,165,0.16740308089845124
pc1_period,166,0.2249555719195867
pc1_period,167,0.02331911218068643
pc1_period,168,-0.010842479020806968
pc1_period,169,0.023023290239511777
pc1_period,170,0.0016123189305154756
pc1_period,171,0.05910562440556402
pc1_period,172,0.03803647400124397
pc1_period,173,0.030719785532240303
pc1_period,174,-0.10918685247520502
pc1_period,175,0.011924433413294962
pc1_period,176,-0.005914183323193294
pc1_period,177,-0.04353892075668288
pc1_period,178,0.08845131263944547
pc1_period,179,0.09847380181060911
pc1_period,180,-0.012540748532048394
pc1_period,181,0.03703809797066147
pc1_period,182,-0.09121402724375367
pc1_period,183,-0.11267746501046308
pc1_period,184,-0.09926128754934153
pc1_period,185,-0.02289720403258174
pc1_period,186,0.031440063992400326
pc1_period,187,0.05428850803192568
pc1_period,188,0.00969418250527844
pc1_period,189,0.11168163286881905
pc1_period,190,-0.026046225997766254
pc1_period,191,-0.03486070211423868
pc1_period,192,0.053043250983916525
pc1_period,193,0.09039328865199851
pc1_period,194,0.17344855152285701
pc1_period,195,0.10394980635426478
pc1_period,196,-0.05661283921680294
pc1_period,197,0.02949172337216888
pc1_period,198,-0.10535766106418439
pc1_period,199,0.005604345365947684
pc1_period,200,0.09350596671077993
pc1_period,201,0.016973694407079652
pc1_period,202,0.03412054231795094
pc1_period,203,-0.08221029788464845
pc1_period,204,-0.07510386685599821
pc1_period,205,-0.12267765375849134
pc1_period,206,0.01886596903926407
pc1_period,207,-0.038918605347057544
pc1_period,208,0.06488217058714998
pc1_period,209,-0.1240969175354567
pc1_period,210,0.017029578041363704
pc1_period,211,-0.01310631491541403
pc1_period,212,-0.07191460013834611
pc1_period,213,0.12546230160211935
pc1_period,214,0.010144933965193255
pc1_period,215,0.1304366991963626
pc1_period,216,0.02793008310064119
pc1_period,217,0.18214744143140496
pc1_period,218,-0.132593013059952
pc1_period,219,0.20026581517624287
pc1_period,220,-0.03397945692924348
pc1_period,221,-0.2174426886818829
pc1_period,222,-0.11318397353329099
pc1_period,223,0.06709879213371149
pc1_period,224,0.07655404558963985
pc1_period,225,-0.044250022063727606
pc1_period,226,0.07705156919637157
pc1_period,227,0.16608838303107842
pc1_period,228,-0.04699237782916306
pc1_period,229,0.00292192087462264
pc1_period,230,-0.15023689918434924
pc1_period,231,-0.11547559982154665
pc1_period,232,0.12409283200605767
pc1_period,233,-0.0246303336616397
pc1_period,234,-0.06495138828819878
pc1_period,235,-0.12226784825488851
pc1_period,236,-0.14604885166428241
pc1_period,237,-0.031997681744778475
pc1_period,238,0.010662939586192058
pc1_period,239,0.06136308985451063
pc1_period,240,-0.08905546640227752
pc1_period,241,0.10694082287725572
pc1_period,242,-0.006127701526709644
pc1_period,243,-0.08142716609567752
pc1_period,244,0.011550688628454694
pc1_period,245,-0.011279403232316187
pc1_period,246,-0.006152684105911649
pc1_period,247,-0.16057271957609917
pc1_period,248,-0.1167592270518637
pc1_period,249,-0.11321912338921418
pc1_period,250,-0.010054439255821166
pc1_period,251,0.05009090698763178
pc1_period,252,0.02069737681487069
pc1_period,253,-0.09609109015436405
pc1_period,254,0.1548709644179193
pc1_period,255,0.18763644651999142
pc1_period,256,-0.0754721995861553
pc1_period,257,-0.09331699102777702
pc1_period,258,0.06899583493429122
pc1_period,259,0.06977841665828623
pc1_period,260,0.04156941316709635
pc1_period,261,-0.02474386739807815
pc1_period,262,0.12272308952302152
pc1_period,263,0.07000899264819214
pc1_period,264,0.06462048004468772
pc1_period,265,0.0979868935692888
pc1_period,266,-0.225765343965325
pc1_period,267,0.15996638623149592
pc1_period,268,-0.04368653511811835
pc1_period,269,-0.14791348152331316
pc1_period,270,-0.034448111551575816
pc1_period,271,-0.20693719974097868
pc1_period,272,-0.0035855202272038153
pc1_period,273,0.2753118054590347
pc1_period,274,-0.040363780239341826
pc1_period,275,-0.07057917270764252
pc1_period,276,-0.10567254302784358
pc1_period,277,-0.03704415923975616
pc1_period,278,-0.149758489679337
pc1_period,279,0.19549065636356813
pc1_period,280,-0.09717472195344116
pc1_period,281,0.10687877097215641
pc1_period,282,0.08024943733685283
pc1_period,283,-0.09642485539178056
pc1_period,284,-0.08353637606461033
pc1_period,285,-0.0005941885960657951
pc1_period,286,0.016537573371323663
pc1_period,287,-0.05452460864988456
pc1_period,288,-0.14938727257622458
pc1_period,289,-0.06496488966408664
pc1_period,290,-0.0038951559125972933
pc1_period,291,-0.0023547126219968795
pc1_period,292,-0.06863911900754076
pc1_period,293,0.06847397819447792
pc1_period,294,-0.12311184289999726
pc1_period,295,-0.009817711235936997
pc1_period,296,-0.09309260238956472
pc1_period,297,0.03727603987725146
pc1_period,298,-0.046893473404844
pc1_period,299,-0.0013747511751312272
pc1_period,300,-0.04210786539309395
pc1_period,301,0.059761710113057656
pc1_period,302,0.022792713279708852
pc1_period,303,0.04327678275150853
pc1_period,304,-0.06393275909815026
pc1_period,305,0.11343523814189956
pc1_period,306,0.08472519509831188
pc1_period,307,0.0421155271386142
pc1_period,308,-0.13494351638905164
pc1_period,309,-0.036512064674594745
pc1_period,310,-0.20170348344219924
pc1_period,311,-0.02972254785107848
pc1_period,312,0.028389741787101734
pc1_period,313,-0.020533004009342853
pc1_period,314,-0.0036225946221285785
pc1_period,315,-0.11467717776602566
pc1_period,316,-0.0625993761505297
pc1_period,317,-0.01077685044992316
pc1_period,318,-0.043127462506520775
pc1_period,319,-0.015081252066509626
pc1_period,320,-0.00207919879098796
pc1_period,321,0.13920206659749118
pc1_period,322,-0.08628680786332608
pc1_period,323,-0.010429983861332833
pc1_period,324,0.19800747029343896
pc1_period,325,0.007415600280138912
pc1_period,326,-0.12226006199434603
pc1_period,327,-0.013359156131774052
pc1_period,328,0.08772225852678764
pc1_period,329,0.1106763961781933
pc1_period,330,-0.03021470539945224
pc1_period,331,0.006214552993997474
pc1_period,332,0.009886538214500412
pc1_period,333,-0.016459058679996415
pc1_period,334,0.14171645337031333
pc1_period,335,0.24293539777417034
pc1_period,336,-0.04976883570451232
pc1_period,337,-0.013944468154477474
pc1_period,338,0.08753723715773523
pc1_period,339,-0.06908318037881406
pc1_period,340,-0.08037313840368543
pc1_period,341,-0.013138311586468762
pc1_period,342,-0.17560762934550608
pc1_period,343,-0.0990384247075621
pc1_period,344,-0.041724314905228904
pc1_period,345,0.03902384225426815
pc1_period,346,-0.1329759286320678
pc1_period,347,-0.07173175860181938
pc1_period,348,-0.061339752200511695
pc1_period,349,0.04650803870137008
pc1_period,350,-0.0013411579462221956
pc1_period,351,-0.009341226456075194
pc1_period,352,-0.006116173609486885
pc1_period,353,0.017139055130792686
pc1_period,354,0.10749963941098663
pc1_period,355,0.10770552743190065
pc1_period,356,0.0028580470467421534
pc1_period,357,0.07374899571587223
pc1_period,358,0.048339953540377574
pc1_period,359,-0.1046617441776741
pc1_period,360,0.0202429519609422
pc1_period,361,0.06757608996900887
pc1_period,362,-0.07965621394951511
pc1_period,363,0.08516690261703651
pc1_period,364,0.018645685010676497
pc1_period,365,-0.03372945206839421
pc1_period,366,0.06960443770082801
pc1_period,367,-0.037546058840011026
pc1_period,368,0.012363054651414485
pc1_period,369,-0.10343444830457346
pc1_period,370,-0.03253355536973004
pc1_period,371,0.14335932092437648
pc1_period,372,-0.12751750695169983
pc1_period,373,-0.07008669196054185
pc1_period,374,-0.1061677742109041
pc1_period,375,-0.11145643504578674
pc1_period,376,0.0047165412677065005
pc1_period,377,0.06280655616043847
pc1_period,378,0.18810064001660934
pc1_period,379,-0.0032177489538722853
pc1_period,380,0.11811717500698331
pc1_period,381,0.07710411432399783
pc1_period,382,-0.20021656356579362
pc1_period,383,-0.11875706575609801
pc1_period,384,0.10311719673313499
pc1_period,385,0.04636838917072343
pc1_period,386,0.0322133522188008
pc1_period,387,-0.007336688754647807
pc1_period,388,-0.10155520218888717
pc1_period,389,0.15391825313077695
pc1_period,390,0.054776212766079524
pc1_period,391,0.1954288224168675
pc1_period,392,-0.13762791932431082
pc1_period,393,-0.12896260981490693
pc1_period,394,0.19301668802114502
pc1_period,395,-0.11501908567501926
pc1_period,396,-0.1804269730769909
pc1_period,397,0.19389321117739972
pc1_period,398,0.12553375016115856
pc1_period,399,0.09087239042661482
pc1_period,400,0.02010996096753072
pc1_period,401,-0.03331132218190617
pc1_period,402,0.0365462881670993
pc1_period,403,-0.11236213277254051
pc1_period,404,0.13246851668942977
pc1_period,405,0.31608183914958693
pc1_period,406,-0.17675305079724346
pc1_period,407,0.07846991629149438
pc1_period,408,0.06051083594443829
pc1_period,409,0.005627872068875779
pc1_period,410,-0.0001542544907084358
pc1_period,411,-0.09563728711965538
pc1_period,412,0.06088052950244494
pc1_period,413,-0.11159473074025879
pc1_period,414,-0.029370092992765984
pc1_period,415,0.1373726901420553
pc1_period,416,-0.24503760021845536
pc1_period,417,0.06328364013844254
pc1_period,418,-0.04986226871079269
pc1_period,419,0.019691244531694345
pc1_period,420,0.08363570931685514
pc1_period,421,0.09333267867950076
pc1_period,422,0.028614760042527755
pc1_period,423,-0.051426005369187
pc1_period,424,-0.00404156584752874
pc1_period,425,0.0785326254336189
pc1_period,426,-0.1670464282995451
pc1_period,427,-0.26055657535754967
pc1_period,428,-0.054957699279716575
pc1_period,429,-0.07904729920057944
pc1_period,430,0.007173663564277604
pc1_period,431,0.08294869115818575
pc1_period,432,0.05209145377137482
pc1_period,433,0.06912206976542062
pc1_period,434,0.006202768444909975
pc1_period,435,0.029800559286306975
pc1_period,436,0.1518376208165472
pc1_period,437,-0.10606728399229583
pc1_period,438,0.028016193507184567
pc1_period,439,0.17005025815592117
pc1_period,440,-0.014719920918014407
pc1_period,441,-0.022554226525827763
pc1_period,442,0.046367737759625
pc1_period,443,-0.07935888666812922
pc1_period,444,-0.10946245267230961
pc1_period,445,-0.16376175008354038
pc1_period,446,-0.05649665287034083
pc1_period,447,0.10300196936174409
pc1_period,448,-0.0062279733391519335
pc1_period,449,0.08965115264499342
pc1_period,450,-0.06013824196208496
pc1_period,451,-0.14936627531751187
pc1_period,452,0.15345505867353407
pc1_period,453,0.03857863380512561
pc1_period,454,0.11377956039478948
pc1_period,455,-0.1250527200134846
pc1_period,456,-0.19593971485645656
pc1_period,457,0.009854856686722192
pc1_period,458,-0.04630754801887848
pc1_period,459,-0.009820075032276757
pc1_period,460,-0.06804820978451344
pc1_period,461,-0.003924394811732795
pc1_period,462,0.07328437008541036
pc1_period,463,-0.005097490984708692
pc1_period,464,-0.04344787546724157
pc1_period,465,-0.10776856517806686
pc1_period,466,-0.0005273527042535037
pc1_period,467,-0.0755347040494272
pc1_period,468,0.037348176173445345
pc1_period,469,0.09811712424838756
pc1_period,470,-0.08673687108717985
pc1_period,471,0.04566770578404353
pc1_period,472,0.0012479411706289411
pc1_period,473,-0.03848438177408903
pc1_period,474,-0.1192563780740935
pc1_period,475,0.015997039299003393
pc1_period,476,0.14781543039593287
pc1_period,477,0.1473044477941129
pc1_period,478,-0.1487135057223852
pc1_period,479,-0.014837305161676693
pc1_period,480,0.20167323452261046
pc1_period,481,-0.022328991071249
pc1_period,482,-0.054806306585745784
pc1_period,483,-0.08382249320250384
pc1_period,484,-0.005298490795960421
pc1_period,485,-0.08085038264195256
pc1_period,486,-0.02266164848905408
pc1_period,487,0.037553824645571096
pc1_period,488,-0.026375064069252316
pc1_period,489,0.06630567416839332
pc1_period,490,-0.03479736058048613
pc1_period,491,0.12270264668579067
pc1_period,492,-0.008355200167193096
pc1_period,493,0.24098322943105258
pc1_period,494,0.022282419237649873
pc1_period,495,0.09788458142313948
pc1_period,496,-0.12442915801069962
pc1_period,497,0.20849096968787414
pc1_period,498,-0.08664856834445206
pc1_period,499,-0.0623422253089793
pc1_period,500,-0.05072273279090452
pc1_period,501,0.029485258939592474
pc1_period,502,-0.01774670676824828
pc1_period,503,0.04977444534633093
pc1_period,504,-0.07673442131924367
pc1_period,505,0.06126081851728617
pc1_period,506,0.1820104058169182
pc1_period,507,0.05366846368417897
pc1_period,508,0.17634764482484164
pc1_period,509,-0.09541332626223058
pc1_period,510,-0.15437799993012616
pc1_period,511,0.06937066340588519
pc1_period,512,-0.27320914399939494
pc1_period,513,0.07850656513933213
pc1_period,514,0.08031403897899078
pc1_period,515,0.07371544250407494
pc1_period,516,0.12776271845320228
pc1_period,517,-0.10343498977871386
pc1_period,518,0.09069714111895513
pc1_period,519,-0.02496856353000248
pc1_period,520,-0.12247732676608601
pc1_period,521,-0.11292300828795183
pc1_period,522,0.03096860463475402
pc1_period,523,0.16964362219272647
pc1_period,524,0.04488384249498763
pc1_period,525,0.12187517268005307
pc1_period,526,0.024463321026138005
pc1_period,527,-0.062299906268954285
pc1_period,528,0.17211815032906058
pc1_period,529,-0.03772079813298177
pc1_period,530,0.13934238946572652
pc1_period,531,-0.10955112554261277
pc1_period,532,0.06625870937196235
pc1_period,533,-0.0362778909616984
pc1_period,534,0.10023548368907641
pc1_period,535,-0.15588680959971915
pc1_period,536,-0.11713835098403602
pc1_period,537,0.10006882024438156
pc1_period,538,-0.05221376651631966
pc1_period,539,-0.10323683307722939
pc1_period,540,0.0532752320810979
pc1_period,541,0.038804575784086894
pc1_period,542,-0.05481636454706454
pc1_period,543,-0.16247381955646645
pc1_period,544,-0.15457941975491094
pc1_period,545,-0.10221577498565389
pc1_period,546,-0.12659411471788581
pc1_period,547,-0.2193836952315039
pc1_period,548,0.02465567568758827
pc1_period,549,-0.019905220354320068
pc1_period,550,0.06974110798838874
pc1_period,551,-0.05754401605205504
pc1_period,552,-0.06040935897304063
pc1_period,553,0.03620858113871296
pc1_period,554,-0.10213189411107998
pc1_period,555,0.18654422772450796
pc1_period,556,-0.09813144814045867
pc1_period,557,-0.008546526439498547
pc1_period,558,0.045363786624990916
pc1_period,559,-0.07757682541044102
pc1_period,560,-0.06489301054144891
pc1_period,561,-0.005794233656475509
pc1_period,562,-0.1263058423333163
pc1_period,563,0.11816845258255405
pc1_period,564,0.10019615293615203
pc1_period,565,0.0781743559889019
pc1_period,566,0.04962225502565771
pc1_period,567,-0.08644248913907612
pc1_period,568,-0.034473718999880984
pc1_period,569,-0.0031866857519097986
pc1_period,570,-0.00134543816192707
pc1_period,571,-0.08772402364853696
pc1_period,572,0.0470617842019903
pc1_period,573,-0.033116264761684625
pc1_period,574,-0.12328914182008892
pc1_period,575,0.13515086176855304
pc1_period,576,0.09193730529484037
pc1_period,577,0.06551524515287725
pc1_period,578,-0.06565944031523813
pc1_period,579,0.1488512336539007
pc1_period,580,-0.0915641881597274
pc1_period,581,0.011350130902174889
pc1_period,582,-0.06443667963564054
pc1_period,583,-0.008017682960049744
pc1_period,584,-0.12023315633720572
pc1_period,585,0.001143737035476867
pc1_period,586,-0.01657593181659406
pc1_period,587,0.08434886601024232
pc1_period,588,0.019503552752043435
pc1_period,589,0.012209983112322574
pc1_period,590,-0.10558433290585215
pc1_period,591,-0.05722642070913123
pc1_period,592,-0.07939542395138134
pc1_period,593,-0.04540098168841993
pc1_period,594,0.01011314495024421
pc1_period,595,-0.0724131811647876
pc1_period,596,-0.1508690129088396
pc1_period,597,-0.10068771163612093
pc1_period,598,0.13958481752912688
pc1_period,599,-0.04148585388912023
pc1_period,600,-0.043609165890769276
pc1_period,601,0.05597527661509633
pc1_period,602,-0.03528427232137132
pc1_period,603,-0.031813226018738615
pc1_period,604,0.010113225328169705
pc1_period,605,0.0026236610720984975
pc1_period,606,0.07700118003704089
pc1_period,607,-0.12900711777233648
pc1_period,608,0.06450542420907646
pc1_period,609,-0.12365758951535454
pc1_period,610,-0.11347657308381957
pc1_period,611,-0.06393845975421145
pc1_period,612,0.14375803601262765
pc1_period,613,0.057772510699864624
pc1_period,614,0.07360087710765982
pc1_period,615,0.29794528914627094
pc1_period,616,-0.014018622908080048
pc1_period,617,-0.007159467426837953
pc1_period,618,0.07197579409216427
pc1_period,619,0.17008035086849194
pc1_period,620,0.11523957470004352
pc1_period,621,0.0515253102806045
pc1_period,622,0.09968840188747775
pc1_period,623,-0.0002475002333696219
pc1_period,624,-0.021156701425551712
pc1_period,625,0.064834394670584
pc1_period,626,-0.027490910818345565
pc1_period,627,-0.03982973286990403
pc1_period,628,-0.18201834476673695
pc1_period,629,-0.0795891872103981
pc1_period,630,0.0016286875520056124
pc1_period,631,-0.032965782130751
pc1_period,632,0.14723900857020744
pc1_period,633,-0.09307203259655161
pc1_period,634,0.0460813894163257
pc1_period,635,0.04090336023512135
pc1_period,636,0.005361151901674352
pc1_period,637,0.017880223094836487
pc1_period,638,-0.019900051846623672
pc1_period,639,0.09083320736964673
pc1_period,640,-0.17459503755911007
pc1_period,641,0.18552689567604977
pc1_period,642,0.04010398053036481
pc1_period,643,0.021314484702539018
pc1_period,644,-0.047749760859803606
pc1_period,645,-0.040720184199643066
pc1_period,646,-0.09637566747619233
pc1_period,647,-0.021743983756217476
pc1_period,648,0.07154253323004561
pc1_period,649,0.04172822284557739
pc1_period,650,-0.004963804770500297
pc1_period,651,0.005254198412087291
pc1_period,652,0.0026126439141618382
pc1_period,653,0.10082358765890972
pc1_period,654,-0.1742976681240565
pc1_period,655,-0.05277309224504957
pc1_period,656,0.022775779141199718
pc1_period,657,0.049353482863575084
pc1_period,658,0.05235864974520481
pc1_period,659,0.027781865667459982
pc1_period,660,-0.14466748884700528
pc1_period,661,-0.14510856907747216
pc1_period,662,-0.07671762636871633
pc1_period,663,-0.008619720573853122
pc1_period,664,-0.030487985236271536
pc1_period,665,-0.11763996620708901
pc1_period,666,-0.04568667331289234
pc1_period,667,-0.030043053809981953
pc1_period,668,-0.09224881187146272
pc1_period,669,0.12106908551419014
pc1_period,670,0.0513621700521169
pc1_period,671,0.1888262112059662
pc1_period,672,-0.13435469382791845
pc1_period,673,-0.09557792686409015
pc1_period,674,-0.014662311336425092
pc1_period,675,-0.02119355777829674
pc1_period,676,-0.04594401375821937
pc1_period,677,0.02901647892847036
pc1_period,678,-0.20912278431825876
pc1_period,679,0.012139431642253954
pc1_period,680,0.031015007982293237
pc1_period,681,-0.025864357077612074
pc1_period,682,0.03704770547237322
pc1_period,683,-0.11508846087946435
pc1_period,684,-0.12799932193508207
pc1_period,685,-0.05927511821760778
pc1_period,686,0.07682993880964042
pc1_period,687,-0.12252920074137323
pc1_period,688,0.09619359599351453
pc1_period,689,0.09441250130688456
pc1_period,690,0.038351924422432175
pc1_period,691,-0.11334721654986359
pc1_period,692,-0.12809518984840002
pc1_period,693,0.03617016367860057
pc1_period,694,0.08776114858401382
pc1_period,695,0.06211116890264422
pc1_period,696,0.1608310105853376
pc1_period,697,0.02046998170849866
pc1_period,698,0.010955326884922673
pc1_period,699,-0.1943577912757021
pc1_period,700,-0.194519229939256
pc1_period,701,0.007453925613925206
pc1_period,702,-0.08176054836110326
pc1_period,703,0.031775526190677646
pc1_period,704,-0.12440549808945323
pc1_period,705,-0.011251149079673468
pc1_period,706,-0.1880008112879586
pc1_period,707,0.07465343746877615
pc1_period,708,-0.08124904496375482
pc1_period,709,-0.07918912414453233
pc1_period,710,-0.03101433443429542
pc1_period,711,0.03638605276946578
pc1_period,712,-0.07646246090884075
pc1_period,713,-0.07762495557292833
pc1_period,714,0.26400656833454667
pc1_period,715,-0.004402212357618223
pc1_period,716,0.1305144160925548
pc1_period,717,-0.15285877014216057
pc1_period,718,0.10649757500374753
pc1_period,719,0.049454796959839974
pc1_period,720,-0.033774764462638614
pc1_period,721,-0.013407843681082962
pc1_period,722,-0.08148512161410934
pc1_period,723,-0.16319776014519724
pc1_period,724,0.039706175181944234
pc1_period,725,0.009859195589987981
pc1_period,726,0.10543415014173015
pc1_period,727,0.04887058849896402
pc1_period,728,0.07866840247020024
pc1_period,729,0.0008275600306561564
pc1_period,730,-0.02110552150898421
pc1_period,731,-0.16162369610345734
pc1_period,732,0.008064652553892106
pc1_period,733,0.043041494884266465
pc1_period,734,-0.1372991065336396
pc1_period,735,0.13174764722287235
pc1_period,736,0.14166863633177018
pc1_period,737,0.02359108158340251
pc1_period,738,0.08966113438069193
pc1_period,739,-0.13250046693835965
pc1_period,740,0.0983017422339876
pc1_period,741,-0.0006355468514361771
pc1_period,742,0.08738484553612155
pc1_period,743,0.1034230804255562
pc1_period,744,-0.14737367188338948
pc1_period,745,0.07999407814490882
pc1_period,746,-0.053967366060569864
pc1_period,747,-0.17375997398589899
pc1_period,748,0.1237026029624324
pc1_period,749,0.10778532518931547
pc1_period,750,0.10379405700868459
pc1_period,751,-0.03512273705966193
pc1_period,752,0.13780306868342157
pc1_period,753,0.18311303016773664
pc1_period,754,-0.06578967080353912
pc1_period,755,-0.00025354018739805266
pc1_period,756,-0.07116818917795806
pc1_period,757,0.04185625581212301
pc1_period,758,-0.173570858657744
pc1_period,759,-0.10530815373549454
pc1_period,760,-0.1067538983626816
pc1_period,761,0.0172356956424476
pc1_period,762,0.006436690388380837
pc1_period,763,-0.0819942601199945
pc1_period,764,-0.04524050709544834
pc1_period,765,-0.12752177055634248
pc1_period,766,0.03859172418319946
pc1_period,767,0.0627650380033141
pc1_period,768,0.11700479536943871
pc1_period,769,-0.08691205826497611
pc1_period,770,-0.10154042239282665
pc1_period,771,0.08539881295215034
pc1_period,772,-0.11040432742403375
pc1_period,773,-0.020774150868280862
pc1_period,774,-0.04806092300483881
pc1_period,775,-0.027985890458349805
pc1_period,776,-0.11657049429956484
pc1_period,777,-0.05872110077067897
pc1_period,778,0.07692965076764623
pc1_period,779,-0.015348790238735591
pc1_period,780,-0.09083802750984805
pc1_period,781,0.05845293900444134
pc1_period,782,0.017417539349441003
pc1_period,783,0.037162097657136996
pc1_period,784,-0.01053212724734953
pc1_period,785,-0.06953424741107499
pc1_period,786,0.14509446498639986
pc1_period,787,-0.12347941358623958
pc1_period,788,0.047382009876656535
pc1_period,789,-0.08441482909534226
pc1_period,790,-0.09697842515761554
pc1_period,791,0.10129002664142948
pc1_period,792,-0.0010964880192169259
pc1_period,793,-0.1262836918230672
pc1_period,794,0.0076652077866568545
pc1_period,795,-0.12211916775644664
pc1_period,796,0.090298841597759
